,titulo,link,Marca,Linha,Modelo,Memória interna,Memória RAM,Com ranhura para cartão de memória,Capacidade máxima do cartão de memória,Nome do sistema operacional,Versão original do sistema operacional,Última versão compatível do sistema operacional,Camada original de personalização do sistema operacional,Resolução da câmera traseira principal,Resolução de vídeo da câmera traseira,Resolução da câmera frontal principal,Com câmera,Características principais das câmeras,Quantidade de câmeras traseiras,Resolução das câmeras traseiras,Abertura do diafragma da câmera traseira,Quantidade de câmeras frontais,Resolução de vídeo da câmera frontal,Abertura do diafragma da câmera frontal,Com flash na câmara frontal,Zoom óptico,Zoom digital,Altura x Largura x Profundidade,Com teclado QWERTY físico,É resistente a salpicos,É resistente à água,É à prova d'água,É resistente ao pó,Classificação IP,Modelo do processador,Modelos de CPU,Quantidade de núcleos do processador,Velocidade do processador,Modelo de GPU,Com acelerômetro,Com sensor de proximidade,Com giroscópio,Com bússola,Com barômetro,Com sensor de frequência cardíaca,É Dual SIM,Quantidade de ranhuras para cartão SIM,Tamanhos de cartão SIM compatíveis,Com eSIM,Quantidade de eSIMs,Mês de lançamento,Ano de lançamento,Peso,Tamanho da tela,Tipo de resolução da tela,Resolução da tela,Tecnologia da tela,Tipo de tela,Proporção da tela,Pixels por polegada,Taxa de atualização da tela,Brilho máximo da tela,Com tela tátil,Capacidade da bateria,Tipo de bateria,Com carregamento rápido,Com carregamento sem fio,Com bateria removível,Autonomia em standby,Com leitor de impressão digital,Com reconhecimento facial,Rede,Tipo de conector de carregamento,Com conector USB,Com jack 3.5,Com Wi-Fi,Com GPS,Com Bluetooth,Com NFC,Com mini HDMI,Com radio,Com sintonizador de TV,Com IMEI,Operadora,descricao,Versão,É resistente a quedas,Autonomia de conversação,Última camada compatível de personalização do sistema operacional,Com reconhecimento de íris,Inclui lápis,Modelo detalhado,Origem,Cor,Resolução das câmeras frontais,Com reconhecimento de mão,Pixels por polegada da tela dobrada,Pixels por polegada da tela secundária,Brilho máximo da tela secundária,É kit,Zoom híbrido,Com tela dobrável
0,iPhone 7 Plus 32 Lacrado,https://produto.mercadolivre.com.br/MLB-1728244811-iphone-7-plus-128gb-_JM,Apple,iPhone,iPhone 7 Plus,32 GB,,Não,,iOS,10.0.1,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,"Portrait mode,Optical image stabilization,Sixelement lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Liv...",2,,f 1.8/f 2.8,1,1920 px x 1080 px,f 2.2,Não,2x,10x,158.2 mm x 77.9 mm x 7.3 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,PowerVR Series7XT Plus,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,Setembro,2016,188 g,"5.5 """,HD,1080 px x 1920 px,IPS,Retina,,401 ppi,,625 cd/m²,Sim,2900 mAh,Íon de lítio,,Sim,Não,384 h,Sim,,4G/LTE,Lightning,Não,,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,,"Iphone lacrado , modelo homologado pela ANATEL com garantia de 1 ano pela Apple",,,21 h,,,,,,,,,,,,,,
0,Celular,https://produto.mercadolivre.com.br/MLB-1728244811-iphone-7-plus-128gb-_JM,Apple,iPhone,iPhone 6s Plus,128 GB,,Não,,iOS,9,14,,12 Mpx,3840 px x 2160 px,5 Mpx,Sim,,1,,f 2.2,1,1280 px x 720 px,f 2.2,Não,,5x,158.2 mm x 77.9 mm x 7.3 mm,Não,,,Não,Sim,,Apple A9,2x1.84 GHz Twister,2,1.84 GHz,PowerVR GT7600,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,Setembro,2015,192 g,"5.5 """,,1080 px x 1920 px,IPS,,,401 ppi,,500 cd/m²,Sim,2750 mAh,Íon de lítio,,Sim,Não,384 h,Sim,,4G/LTE,Lightning,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,,O vendedor não inseriu a descrição do produto,,,24 h,,,,,,,,,,,,,,
0,Baixou O Preço iPhone 7 32gb Seminovo,https://produto.mercadolivre.com.br/MLB-1760745461-iphone-7-plus-128-gb-preto-fosco-_JM,Apple,iPhone,iPhone 7,32 GB,2 GB,Não,,iOS,10.0.1,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,"Optical image stabilization,Sixelement lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Live Photos with s...",1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,138.3 mm x 67.1 mm x 7.1 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,PowerVR Series7XT Plus,Sim,Sim,Sim,Sim,Sim,Não,Não,1,Nano-SIM,Não,,Setembro,2016,138 g,"4.7 """,,750 px x 1334 px,IPS,Retina,19.5 - 9,326 ppi,,625 cd/m²,Sim,1960 mAh,Íon de lítio,,Sim,Não,240 h,Sim,Não,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"Aparelho em ótimo estado de conservação, sem defeitos, com apenas um pequeno arranhão na parte inferior. Acompanha fone de ouvido (original).",,,14 h,,,,,,,,,,,,,,
0,iPhone 5s 16gb Recondicionado De Fabrica - Apple (Recondicionado),https://produto.mercadolivre.com.br/MLB-1760745461-iphone-7-plus-128-gb-preto-fosco-_JM,Apple,iPhone,iPhone 5s,16 GB,,Não,,iOS,7,12,MIUI 12,8 Mpx,1920 px x 1080 px,1.2 Mpx,Sim,,1,12 Mpx/12 Mpx,f 2.2,1,1280 px x 720 px,f 2.4,Não,,3x,123.8 mm x 58.6 mm x 7.6 mm,Não,Não,,Não,Sim,IP67,Apple A7,2x1.3 GHz Cyclone,2,1.3 GHz,PowerVR G6430,Sim,Sim,Sim,Sim,Sim,Não,Não,1,Nano-SIM,Não,,,2013,112 g,"4 """,Full HD+,640 px x 1136 px,IPS,Dot Drop Display,20 - 9,326 ppi,,500 cd/m²,Sim,1560 mAh,Polímero de lítio,,Sim,Não,240 h,Sim,Não,,Lightning,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,,"Celular Iphone 5s - 16gb - Produto Recondicionado De Fabrica  Consultar cores disponivel  6 meses de garantia (Garantia somente nossa)",,,10 h,,,,,,,,,,,,,,
0,iPhone X 256 Gb Tela 5.8 Ios 4g Wifi,https://produto.mercadolivre.com.br/MLB-1760745461-iphone-7-plus-128-gb-preto-fosco-_JM,Apple,iPhone,iPhone X,256 GB,,Não,,iOS,11,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,,2,12 Mpx/12 Mpx,f 1.8/f 2.4,1,1920 px x 1080 px,f 2.2,Não,2x,10x,143.6 mm x 70.9 mm x 7.7 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.39 GHz Monsoon,4x1.6 GHz Mistral",6,2.39 GHz,,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,,,174 g,"5.8 """,,1125 px x 2436 px,OLED,,,458 ppi,,625 cd/m²,Sim,2716 mAh,Íon de lítio,,Sim,Não,240 h,Não,Sim,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,,Iphone x com 256 gb ..,,,21 h,,,,,,,,,,,,,,
0,iPhone 7 Plus 128gb Preto Refurbished (Recondicionado),https://produto.mercadolivre.com.br/MLB-1776541674-iphone-6-16gb-na-caixa-_JM,Apple,iPhone,iPhone 7 Plus,128 GB,2 GB,Não,256 GB,iOS,10.0.1,,,12 Mpx,1920 px x 1080 px,7 Mpx,Sim,,2,12 Mpx/12 Mpx,f 1.8/f 2.8,1,1920 px x 1080 px,f 2.2,Não,2x,10x,158.2 mm x 77.9 mm x 7.3 mm,Não,Sim,Sim,Não,Sim,,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,PowerVR Series7XT Plus,Sim,Sim,Sim,,Sim,,Não,1,Nano-SIM,Não,,,2016,188 g,"5.5 """,,1080 px x 1920 px,IPS,,,401 ppi,,625 cd/m²,Sim,2900 mAh,Íon de lítio,,,Não,384 h,Sim,Não,4G/LTE,,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"Memória Interna 128GB Memória RAM 2GB Processador A10 Sistema Operacional iOS Versão IOS 10 Tipo de tela Retina Display Tamanho do Display 5.5"" Resolução 1920 x 1080 pixels, 401 ppp Câmera traseira 12MP Câmera frontal 7MP Filmadora 4K Expansivo até Não possui entrada para cartão de memória Alimentação/Tipo de bateria Bateria de íon de lítio recarregável Banda Wi-Fi 802.11a/b/g/n/ac com MIMO Tecnologia Bluetooth 4.2 NFC Conectividade Wi-Fi, 4G",,,21 h,,,,,,,,,,,,,,
0,iPhone 6s Plus 32gb Gold,https://produto.mercadolivre.com.br/MLB-1776541674-iphone-6-16gb-na-caixa-_JM,Apple,iPhone,iPhone 6s Plus,32 GB,2 GB,Não,,iOS,9,14,,12 Mpx,3840 px x 2160 px,5 Mpx,Sim,,1,12 Mpx/12 Mpx,f 2.2,1,1280 px x 720 px,f 2.2,Não,,5x,158.2 mm x 77.9 mm x 7.3 mm,Não,,,Não,Sim,IP67,Apple A9,2x1.84 GHz Twister,2,1.84 GHz,PowerVR GT7600,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,Setembro,2015,192 g,"5.5 """,,1080 px x 1920 px,IPS,,,401 ppi,,500 cd/m²,Sim,2750 mAh,Íon de lítio,,Sim,Não,384 h,Sim,,4G/LTE,Lightning,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,,"Única dona, comprado no Brasil. Marcas de uso, funcionando em perfeito estado. Acompanha película de vidro, capa, fone e caixa original.",,,24 h,,,,,,,,,,,,,,
0,iPhone 7 Plus,https://produto.mercadolivre.com.br/MLB-1776541674-iphone-6-16gb-na-caixa-_JM,Apple,iPhone,iPhone 7 Plus,128 GB,,Não,,iOS,10.0.1,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,"Portrait mode,Optical image stabilization,Sixelement lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Liv...",2,12 Mpx/12 Mpx,f 1.8/f 2.8,1,1920 px x 1080 px,f 2.2,Não,2x,10x,158.2 mm x 77.9 mm x 7.3 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,PowerVR Series7XT Plus,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,Setembro,2016,188 g,"5.5 """,HD,1080 px x 1920 px,IPS,Retina,,401 ppi,,625 cd/m²,Sim,2900 mAh,Íon de lítio,,Sim,Não,384 h,Sim,,4G/LTE,Lightning,Não,,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,,iphone,,,21 h,,,,,,,,,,,,,,
0,iPhone X Prata 64gb Tela 5.8  Ios 11 4g Wi-fi Câmera 12mp - ,https://produto.mercadolivre.com.br/MLB-1776541674-iphone-6-16gb-na-caixa-_JM,Apple,iPhone,iPhone X,64 GB,3 GB,Não,,iOS,11,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,,2,12 Mpx/12 Mpx,f 1.8/f 2.4,1,1920 px x 1080 px,f 2.2,Não,2x,10x,143.6 mm x 70.9 mm x 7.7 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.39 GHz Monsoon,4x1.6 GHz Mistral",6,2.39 GHz,,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,,,174 g,5.8 polegadas,,1125 px x 2436 px,OLED,,,458 ppi,,625 cd/m²,Sim,2716 mAh,Íon de lítio,,Sim,Não,240 h,Não,Sim,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"O iPhone X tem tela Super Retina HD de 5,8 polegadas sem bordas, HDR e True Tone(1). Ele possui o vidro mais resistente da categoria, moldura de aço inoxidável de qualidade cirúrgica, recarga sem fio(2) e toda a sua estrutura é protegida contra água e poeira(3). A câmera dupla de 12 MP com dupla estabilização de imagem tira fotos lindas mesmo em pouca luz. Usando a câmera TrueDepth, você tira selfies com modo Retrato e a nova Iluminação de Retrato(4). O Face ID permite desbloquear o celular só com o olhar, e apps e jogos ganham vida de um jeito impressionante em realidade aumentada. Tanto desempenho só é possível graças ao chip A11 Bionic, o mais inteligente e poderoso em um smartphone. É por tudo isso que o iPhone X inicia uma nova era para o iPhone.",,,21 h,,,,,,,,,,,,,,
0,iPhone X 64gb De Vitrine Desbloqueado Original,https://produto.mercadolivre.com.br/MLB-1786271168-iphone-7-plus-256-gb-_JM,Apple,iPhone,iPhone X,64 GB,3 GB,Não,,iOS,11,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,,2,12 Mpx/12 Mpx,f 1.8/f 2.4,1,1920 px x 1080 px,f 2.2,Não,2x,10x,143.6 mm x 70.9 mm x 7.7 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.39 GHz Monsoon,4x1.6 GHz Mistral",6,2.39 GHz,,Sim,Sim,Sim,Sim,Sim,Não,Não,1,Nano-SIM,Não,,,,,"5.8 """,,1125 px x 2436 px,OLED,,,458 ppi,,625 cd/m²,Sim,2716 mAh,Íon de lítio,,Sim,Não,240 h,Não,Sim,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"ATENÇÃO  - IPHONE DE VITRINE - NÃO ACOMPANHA CAIXA CONDIÇÃO  - DE VITRINE  - SEM NENHUMA AVARIA, RISCOS OU MARCAS DE USO  - NÃO ACOMPANHA NOTA FISCAL  - ACOMPANHA COMPROVANTE DE VENDA (NÃO FISCAL) - GARANTIA DE 30 DIAS DA LOJA ITENS INCLUSO - IPHONE X 64GB (SEM CAIXA) - CABO LIGHTNING (SIMILAR) - FONTE (SIMILAR) - CAPINHA TRANSPARENTE (BRINDE) ATENÇÃO - Selecione frete expresso, mais rápido e seguro. - Compras pelo MERCADO LIVRE somente envios QUEM SOMOS - A DTS Store Assistência e acessórios em celulares. - Temos loja física no RS",,,21 h,,,,,,,,,,,,,,
0,iPhone 6 Plus 128 Gb Prata ,https://produto.mercadolivre.com.br/MLB-1786271168-iphone-7-plus-256-gb-_JM,Apple,iPhone,iPhone 6 Plus,128 GB,1 GB,Não,,iOS,8,,MIUI 12,8 Mpx,1920 px x 1080 px,1.2 Mpx,Sim,,1,12 Mpx/12 Mpx,f 2.2,,1280 px x 720 px,,Não,,3x,158.1 mm x 77.8 mm x 7.1 mm,Não,Não,,Não,Sim,IP67,Apple A8,2x1.4 GHz Typhoon,2,1.4 GHz,,Sim,Sim,Sim,,Sim,Não,Não,1,Nano-SIM,Não,,Setembro,,172 g,"5.5 """,Full HD+,1080 px x 1920 px,IPS,Dot Drop Display,20 - 9,401 ppi,,500 cd/m²,Sim,2915 mAh,Íon de lítio,,Sim,Não,384 h,Sim,Não,4G/LTE,Lightning,Sim,,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Oi,Em ótimas qualidades,,,24 h,,,,,,,,,,,,,,
0,"iPhone 7 Apple Preto Matte 32gb, Desbloqueado ",https://produto.mercadolivre.com.br/MLB-1786271168-iphone-7-plus-256-gb-_JM,Apple,iPhone,iPhone 7,32 GB,2 GB,Não,,iOS,10.0.1,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,"Optical image stabilization,Sixelement lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Live Photos with s...",1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,6.7 cm x 13.81 cm x 0.71 cm,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,PowerVR Series7XT Plus,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,Setembro,2016,138 g,"4.7 """,HD,1334 px - 750 px,IPS,Retina,,326 ppi,60 Hz,625 cd/m²,Sim,1960 mAh,Íon de lítio,,Sim,Não,240 h,Sim,,4G/LTE,Lightning,Sim,,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"Os aspectos mais importantes do iPhone foram aprimorados e você pode usufruir do iPhone 7, que possibilita uma experiência ainda mais intensa. Prepare-se para amar! Devido ao novo chip A10 Fusion, que possui uma arquitetura que aumenta o processamento quando você precisa e diminui quando não precisa, o iPhone 7 possui uma execução superior, garantindo um melhor aproveitamento. Graças ao método do chip, a bateria do iPhone tem uma maior duração, fazendo com que seu dia tenha mais rendimento.    Itens inclusos: iPhone com iOS 10 Apple EarPods com conector Lightning Cabo de Lightning para USB Carregador USB Documentação   Dimensões: Tamanho (AxLxP): 13,81 x 6,70 x 0,71 cm Peso: 138 gramas   Garantia: 12 meses Nota fiscal de compra emitida em meu nome.",,Não,14 h,,,,,,,,,,,,,,
0,"iPhone XS Apple 512gb Prata 4g Tela 5,8 Retina - Câmera Dup",https://produto.mercadolivre.com.br/MLB-1786271168-iphone-7-plus-256-gb-_JM,Apple,iPhone,iPhone XS,512 GB,4 GB,Não,512 GB,iOS,12,14,MIUI 12,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,,2,12 Mpx/12 Mpx,f 1.8/f 2.4,,1920 px x 1080 px,f 2.2,Não,2x,10x,143.6 mm x 70.9 mm x 7.7 mm,Não,Sim,Sim,Não,Sim,IP68,Apple A12 Bionic,"2x2.5 GHz Vortex,4x1.6 GHz Tempest",6,2.5 GHz,,Sim,Sim,Sim,,Sim,,Não,1,Nano-SIM,Não,,,2018,177 g,"5.8 """,Full HD+,1125 px x 2436 px,,DotDisplay,19.5 - 9,,,625 cd/m²,,2658 mAh,Íon de lítio,,Sim,Não,240 h,Não,Sim,4G/LTE,,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"Nível superior de operação Seu sistema operacional iOS 12 será fácil e intuitivo, pois foi projetado para oferecer-lhe o máximo desempenho. Além disso, inclui funções inteligentes como o envio de imagens de realidade aumentada e o controle do tempo de uso do equipamento. Maior desempenho Sua memória RAM de 4 GB, lhe permitirá executar vários aplicativos ao mesmo tempo, jogar e navegar rapidamente e sem inconvenientes. Experiência visual incrível Assista às suas séries e filmes favoritos com a melhor definição por meio de sua tela de OLED de 5.8"". Desfrute de cores brilhantes e detalhes precisos em todo o seu conteúdo. Capacidade de armazenamento ilimitado Esqueça de deletar. Com sua memória interna de 512 GB você poderá baixar todos os arquivos e aplicativos que precise, salvar as fotos que deseja e armazenar seus filmes, séries e vídeos favoritos para reproduzi-los quando quiser. Bateria para o dia todo Sua poderosa bateria 2658 mAh se adapta ao seu ritmo de vida e garante energia por um dia inteiro com uma única carga. Efeto bokeh incrível Suas 2 câmeras traseiras de 12 Mpx/12 Mpx lhe permitirão capturar imagens com o famoso modo retrato raso.  Além disso, o dispositivo tem uma câmera frontal de 7 Mpx para que possa tirar-se selfies divertidas ou fazer videochamadas.",,,20 h,MIUI 12,,,,,,,,,,,,,
0,iPhone 7 Plus 128gb,https://produto.mercadolivre.com.br/MLB-1800947800-iphone-7-128-gb-preto-_JM,Apple,iPhone,iPhone 7 Plus,128 GB,3 GB,Não,256 GB,iOS,10.0.1,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,"Portrait mode,Optical image stabilization,Sixelement lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Liv...",2,12 Mpx/12 Mpx,f 1.8/f 2.8,1,1920 px x 1080 px,f 2.2,Não,2x,10x,158.2 mm x 77.9 mm x 7.3 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,PowerVR Series7XT Plus,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,Setembro,2016,188 g,"5.5 """,Full HD+,1080 px x 1920 px,IPS,Retina,,401 ppi,,625 cd/m²,Sim,2900 mAh,Íon de lítio,,Não,Não,384 h,Sim,Não,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"Celular em excelente condição dois anos de uso,nunca caiu,sem arranhões. Acompanha caixa original,nota fiscal e 7 capas. Capa de couro original iPhone  Capa de silicone tech 21 Acompanha cabo e carregador original. Acompanha película extra.",,,21 h,,,,,,,,,,,,,,
0,iPhone 7 Plus 128 Gb Preto-fosco,https://produto.mercadolivre.com.br/MLB-1800947800-iphone-7-128-gb-preto-_JM,Apple,iPhone,iPhone 7 Plus,128 GB,3 GB,Não,,iOS,10.0.1,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,"Portrait mode,Optical image stabilization,Sixelement lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Liv...",2,12 Mpx/12 Mpx,f 1.8/f 2.8,1,1920 px x 1080 px,f 2.2,Não,2x,10x,158.2 mm x 77.9 mm x 7.3 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,PowerVR Series7XT Plus,Sim,Sim,Sim,Sim,Sim,Não,Não,1,Nano-SIM,Não,,Setembro,2016,188 g,"5.5 """,HD,1080 px x 1920 px,IPS,Retina,19.5 - 9,401 ppi,,625 cd/m²,Sim,2900 mAh,Íon de lítio,,Sim,Não,384 h,Sim,Não,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"aparelhos abaixo do valor, pois sao importados dos EUA, aparelho leva ate 45 dias pra chegar no endereço do comprador. aparelho de vitrine, sem nenhum arranhao e com garantia de 6 meses",,,21 h,,,,,,,,,,,,,,
0,iPhone 6 - 16gb - Na Caixa!,https://produto.mercadolivre.com.br/MLB-1819630972-iphone-7-128gb-_JM,Apple,iPhone,iPhone 6,16 GB,1 GB,Não,,iOS,8,14,MIUI 12,8 Mpx,1920 px x 1080 px,1.2 Mpx,Sim,,1,12 Mpx/12 Mpx,f 2.2,,1280 px x 720 px,,Não,,3x,138.1 mm x 67 mm x 6.9 mm,Não,Não,,Não,Sim,IP67,Apple A8,2x1.4 GHz Typhoon,2,1.4 GHz,,Sim,Sim,Sim,,Sim,Não,Não,1,Nano-SIM,Não,,Setembro,,129 g,"4.7 """,Full HD+,750 px x 1334 px,IPS,Dot Drop Display,20 - 9,326 ppi,,500 cd/m²,Sim,1810 mAh,Íon de lítio,,Sim,Não,250 h,Sim,Não,4G/LTE,Lightning,Não,,Sim,Sim,Sim,,Não,Não,Não,Sim,Desbloqueado,iPhone 6 de 16gb funcionando 100%. Sem arranhões ou marcas de uso.,,,14 h,,,,,,,,,,,,,,
0,iPhone 7 128 Gb Preto,https://produto.mercadolivre.com.br/MLB-1868520011-iphone-11-pro-256-gb-usado-verde-escuro-perfeito-estado-_JM,Apple,iPhone,iPhone 7,128 GB,2 GB,Não,,iOS,10.0.1,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,"Optical image stabilization,Six-element lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Live Photos with stab",1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,138.3 mm x 67.1 mm x 7.1 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,PowerVR Series7XT Plus,Sim,Sim,Sim,Sim,Sim,Não,Não,1,Nano-SIM,Não,,Setembro,2016,138 g,"4.7 """,HD,750 px x 1334 px,IPS,Retina,19.5 - 9,326 ppi,,625 cd/m²,Sim,1960 mAh,Íon de lítio,,Sim,Não,240 h,Sim,Não,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,iPhone 7 128 Gb em ótimo estado. Funcionando perfeitamente. Sem danos ou avarias. Motivo de venda foi a aquisição de um modelo mais novo. Não acompanha carregador e fone.,,,14 h,,,,,,,,,,,,,,
0,iPhone 6s Plus 128gb,https://produto.mercadolivre.com.br/MLB-947680534-iphone-6s-16gb-cpo-1-ano-de-garantia-apple-lacrado--_JM,Apple,iPhone,iPhone 6s Plus,128 GB,2 GB,Não,,iOS,9,14,,12 Mpx,3840 px x 2160 px,5 Mpx,Sim,,1,12 Mpx/12 Mpx,f 2.2,1,1280 px x 720 px,f 2.2,Não,,5x,158.2 mm x 77.9 mm x 7.3 mm,Não,Não,,Não,Sim,IP67,Apple A9,2x1.84 GHz Twister,2,1.84 GHz,PowerVR GT7600,Sim,Sim,Sim,Sim,Sim,Não,Não,1,Nano-SIM,Não,,Setembro,2015,192 g,"5.5 """,Full HD+,1080 px x 1920 px,IPS,Dot Drop Display,,401 ppi,,500 cd/m²,Sim,2750 mAh,Íon de lítio,,Sim,Não,384 h,Sim,Não,4G/LTE,Lightning,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"Aparelho em boas condições, câmera traseira embaçada, biometria intermitente.",,,24 h,,,,,,,,,,,,,,
0,iPhone 7 128gb,https://produto.mercadolivre.com.br/MLB-947680534-iphone-6s-16gb-cpo-1-ano-de-garantia-apple-lacrado--_JM,Apple,iPhone,iPhone 7,128 GB,2 GB,Não,,iOS,10.0.1,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,"Optical image stabilization,Six-element lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Live Photos with stab",1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,138.3 mm x 67.1 mm x 7.1 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,PowerVR Series7XT Plus,Sim,Sim,Sim,Sim,Sim,Não,Não,1,Nano-SIM,Não,,Setembro,2016,138 g,"4.7 """,HD,750 px x 1334 px,IPS,Retina,19.5 - 9,326 ppi,,625 cd/m²,Sim,1960 mAh,Íon de lítio,,Sim,Não,240 h,Sim,Não,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"iPhone 7 Memória de 128 GB NÃO ACOMPANHA ACESSÓRIO  Acompanha somente 3 capinhas  Aparelho em perfeito estado, tudo funcionando!!",,,14 h,,,,,,,,,,,,,,
