,titulo,link,Marca,Linha,Modelo,Memória interna,Memória RAM,Com ranhura para cartão de memória,Capacidade máxima do cartão de memória,Nome do sistema operacional,Versão original do sistema operacional,Última versão compatível do sistema operacional,Camada original de personalização do sistema operacional,Última camada compatível de personalização do sistema operacional,Resolução da câmera traseira principal,Resolução de vídeo da câmera traseira,Resolução da câmera frontal principal,Com câmera,Quantidade de câmeras traseiras,Resolução das câmeras traseiras,Abertura do diafragma da câmera traseira,Quantidade de câmeras frontais,Resolução de vídeo da câmera frontal,Abertura do diafragma da câmera frontal,Com flash na câmara frontal,Zoom óptico,Zoom digital,Com teclado QWERTY físico,É resistente a salpicos,É resistente à água,É à prova d'água,É resistente ao pó,Classificação IP,Modelo do processador,Modelos de CPU,Quantidade de núcleos do processador,Velocidade do processador,Com acelerômetro,Com sensor de proximidade,Com giroscópio,Com bússola,Com barômetro,É Dual SIM,Quantidade de ranhuras para cartão SIM,Tamanhos de cartão SIM compatíveis,Com eSIM,Mês de lançamento,Ano de lançamento,Peso,Tamanho da tela,Tipo de resolução da tela,Resolução da tela,Tecnologia da tela,Tipo de tela,Pixels por polegada,Brilho máximo da tela,Com tela tátil,Capacidade da bateria,Tipo de bateria,Com carregamento rápido,Com carregamento sem fio,Com bateria removível,Autonomia em standby,Autonomia de conversação,Com leitor de impressão digital,Com reconhecimento facial,Altura x Largura x Profundidade,Rede,Tipo de conector de carregamento,Com conector USB,Com jack 3.5,Com Wi-Fi,Com GPS,Com Bluetooth,Com NFC,Com mini HDMI,Com radio,Com sintonizador de TV,Com IMEI,Operadora,Inclui lápis,descricao,Quantidade de eSIMs,Proporção da tela,Modelo de GPU,Com sensor de frequência cardíaca,Características principais das câmeras,Taxa de atualização da tela,É resistente a quedas,Versão,Modelo detalhado,Tipos de cartão de memória,Edição do sistema operacional,Tipos de câmeras traseiras,Tipos de câmeras frontais,Resolução das câmeras frontais,Com reconhecimento de mão,Com reconhecimento de íris,Origem,Com tela dobrável,Resolução da tela dobrada,Proporção da tela dobrada,Resolução da tela dobrada secundária,Proporção da tela dobrada secundária,Tecnologia da tela secundária,Resolução da tela secundária,Proporção da tela secundária,Com tela secundária tátil,É kit,Altura x Largura,Cor,Pixels por polegada da tela dobrada,Pixels por polegada da tela secundária,Brilho máximo da tela secundária,Zoom híbrido
0,iPhone 7 Plus 128gb Vermelho Red Edition Novo Na Caixa,https://produto.mercadolivre.com.br/MLB-950059763-iphone-7-plus-128gb-vermelho-red-edition-novo-na-caixa-_JM,Apple,iPhone,iPhone 7 Plus,128 GB,3 GB,Não,,iOS,10.0.1,14,,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,2,12 Mpx/12 Mpx,f 1.8/f 2.8,1,1920 px x 1080 px,f 2.2,Não,2x,10x,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Não,Setembro,2016,188 g,"5.5 """,HD,1080 px x 1920 px,IPS,Retina,401 ppi,625 cd/m²,Sim,2900 mAh,Íon de lítio,,Sim,Não,384 h,21 h,Sim,,158.2 mm x 77.9 mm x 7.3 mm,4G/LTE,Lightning,Não,,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,,,"PREÇO PRA SAIR HOJE! Não abaixo mais! Número de série A*21*A98936A5361A VALOR ANUNCIADO PRA VENDA À VISTA SOMENTE! PRA TROCA o valor do meu AUMENTA! Não fazemos troca pau a pau. Somos REVENDEDORES. No CARTÃO , parcelamos em até 12x, com juros de 3% ao mês! Se tiver uma parte do valor pra dar entrada fica melhor ainda pra você, comprador! modelo: iPhone 7 Plus 128gb  Red edition ( vermelho ) Descrição: ZERO na caixa  100% original! Nacional Anatel Dispensamos revendedores e curiosos!",,,PowerVR Series7XT Plus,,"Portrait mode,Optical image stabilization,Sixelement lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Liv...",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,iPhone Apple 5s 64gb Branco Ou Preto Original Novo,https://produto.mercadolivre.com.br/MLB-775520462-iphone-apple-5s-64gb-branco-ou-preto-original-novo-_JM,Apple,iPhone,iPhone 5s,64 GB,,Não,,iOS,7,12,,,8 Mpx,1920 px x 1080 px,1.2 Mpx,Sim,1,,f 2.2,1,1280 px x 720 px,f 2.4,Não,,3x,Não,Não,,Não,Sim,,Apple A7,2x1.3 GHz Cyclone,2,1.3 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Não,,2013,112 g,"4 """,,640 px x 1136 px,IPS,,326 ppi,500 cd/m²,Sim,1560 mAh,Polímero de lítio,,Sim,Não,240 h,10 h,Sim,Não,123.8 mm x 58.6 mm x 7.6 mm,,Lightning,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,,,O vendedor não inseriu a descrição do produto,,,PowerVR G6430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"iPhone XR, Leia Os Comentários (Recondicionado)",https://produto.mercadolivre.com.br/MLB-1545060643-iphone-xr-leia-os-comentarios-_JM,Apple,iPhone,iPhone XR,64 GB,3 GB,Não,,iOS,12,14,,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,Não,Sim,Sim,Não,Sim,IP67,Apple A12 Bionic,"2x2.5 GHz Vortex,4x1.6 GHz Tempest",6,2.5 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Sim,Outubro,2018,194 g,"6.1 """,,828 px x 1792 px,IPS,,326 ppi,625 cd/m²,Sim,2942 mAh,Íon de lítio,,Sim,Não,,25 h,Não,Sim,150.9 mm x 75.7 mm x 8.3 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,"ATENÇÃO !!!!!!!!!!  OS APARELHOS SÃO ORIGINAIS E RECONDICIONADOS, SÃO IMPORTADOS DOS ESTADOS UNIDOS, ACOMPANHA FONE E CARREGADOR E SE TIVERMOS ESTOQUE EM CAPINHAS ENVIAREMOS JUNTO COM O APARELHO O ENVIO VARIA, DATA ESTIMADA PARA ENTREGA : DE 15 A 30 DIA ÚTEIS!!! SÓ ACEITAMOS DEVOLUÇÕES CASO O APARELHO CHEGAR DANIFICADO EM SUAS MÃOS!!!!!!! PERGUNTAS FREQUENTES: O APARELHO É ORIGINAL? -SIM, O APARELHO É ORIGINAL! O QUE É RECONDICIONADO?  - É UM APARELHO QUE FOI REFORMADO PELA APPLE, OU SEJA ELE FUNCIONA NORMALMENTE!!! -QUAL O PRAZO PARA ENTREGA? - DE 15 A 30 DIAS ÚTEIS! CASO ESTIVER ESTOQUE NA LOJA, ATÉ 10 DIAS ÚTEIS. -ACOMPANHA FONE?  SIM,ACOMPANHA FONE ORIGINAL RESPONDEMOS EM ATÉ 24 HORAS. PAGAMENTO POR BOLETO ACELERA O ENVIO DO PRODUTO, VAI DE VOCÊ!",1,,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0, iPhone 8 64 Gb Exposiçao,https://produto.mercadolivre.com.br/MLB-1836531732-iphone-8-64-gb-exposicao-_JM,Apple,iPhone,iPhone 8,64 GB,2 GB,Não,,iOS,11,14,,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.4 GHz Monsoon,4x1.6 GHz Mistral",6,2.4 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Não,Setembro,2017,148 g,"4.7 """,Full HD+,750 px x 1334 px,IPS,,326 ppi,625 cd/m²,Sim,1821 mAh,Íon de lítio,Sim,Sim,Não,240 h,14 h,Sim,Não,138.4 mm x 67.3 mm x 7.3 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,"ANAELECTRO ATENÇAO;bateria acima de 80% pra mais,pode chegar ate 100%,consultar disponiveis no momento SOBRE O PRODUTO - Acompanha documentação como comprovante de compra. - Aparelhos vitrines como novos, e todos originais Apple. - Produto, sem detalhes e com garantia de 3 meses. - Não temos como emitir Nota fiscal Eletrônica. - Acompanha ferramenta do chip (Chavinha). - Não vai a caixa e fone pois são vitrines. - Brinde e capinha e película para todos. - Desbloqueado para todas operadoras. - Homologado pela Anatel, e 4G - Consultar a cor por favor. -Acompanha cabo usb similar SOBRE O ENVIO : - GARANTIMOS POSTAR NO MESMO DIA. - Frete grátis para todo Brasil. - Expresso de 1 a 5 Dias. - Normal de 12 a 20 Dias.",,19.5 - 9,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,iPhone SE 128 Gb Cinza-espacial,https://produto.mercadolivre.com.br/MLB-1725133503-iphone-se-128-gb-cinza-espacial-_JM,Apple,iPhone,iPhone SE,128 GB,2 GB,Não,,iOS,9,14,MIUI 12,,12 Mpx,3840 px x 2160 px,1.2 Mpx,Sim,1,12 Mpx/12 Mpx,f 2.2,,1280 px x 720 px,f 2.4,Não,,5x,Não,Não,,Não,Sim,IP67,Apple A9,2x1.84 GHz Twister,2,1.84 GHz,Sim,Sim,Sim,,Sim,Não,1,Nano-SIM,Não,Setembro,,113 g,"4 """,Full HD+,640 px x 1136 px,IPS,Dot Drop Display,326 ppi,500 cd/m²,Sim,1624 mAh,Íon de lítio,,Sim,Não,240 h,14 h,Sim,Não,123.8 mm x 58.6 mm x 7.6 mm,4G/LTE,Lightning,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,CARREGADOR ORIGINAL. SEM fones de ouvido. Saúde da bateria: 83% Funcionando perfeitamente.,,,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,iPhone 8 Plus Vitrine 64 Gb Perfeito Pronta Entrega !!!,https://produto.mercadolivre.com.br/MLB-1756587338-iphone-8-plus-vitrine-64-gb-perfeito-pronta-entrega--_JM,Apple,iPhone,iPhone 8 Plus,64 GB,3 GB,Não,256 GB,iOS,11,14,,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,2,12 Mpx/12 Mpx,f 1.8/f 2.8,1,1920 px x 1080 px,f 2.2,Não,2x,10x,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.4 GHz Monsoon,4x1.6 GHz Mistral",6,2.4 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Não,Setembro,2017,202 g,"5.5 """,HD,1080 px x 1920 px,IPS,Dot Drop Display,401 ppi,625 cd/m²,Sim,2691 mAh,Íon de lítio,Sim,Sim,Não,240 h,21 h,Sim,Não,158.4 mm x 78.1 mm x 7.5 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,Não,iPhone 8 plus 64 GB de vitrine impecável lindo demais !!! Acompanha apenas carregador envio uma película já aplicada 3D de brinde,,19.5 - 9,Apple GPU,,"Portrait mode,Portrait Lighting with five effects (Natural,Studio,Contour,Stage,Stage Mono),Optical image stabilization,Sixelement lens,LED True Tone flash with Slow Sync,Panorama (up to 63MP),Live Photos with stabilization,Wide color captu...",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,iPhone XS Max 64gb,https://produto.mercadolivre.com.br/MLB-1830007290-iphone-xs-max-64gb-_JM,Apple,iPhone,iPhone XS Max,64 GB,64 GB,Não,512 GB,iOS,12,14,MIUI 12,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,2,12 Mpx/12 Mpx,f 1.8/f 2.4,1,1920 px x 1080 px,f 2.2,Não,2x,,Não,Sim,Sim,Não,Sim,IP68,Apple A12 Bionic,"2x2.5 GHz Vortex,4x1.6 GHz Tempest",6,2.5 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Sim,Setembro,2018,208 g,"6.5 """,Full HD+,1242 px x 2688 px,OLED,,458 ppi,625 cd/m²,Sim,3174 mAh,Íon de lítio,Sim,Sim,Não,240 h,25 h,Não,Sim,157.5 mm x 77.4 mm x 7.7 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,iPhone XS Max 64 GB O TELEFONE TEM TODOS ACESSÓRIOS NUNCA FOI ABERTO ESTÁ EM PERFEITO ESTADO,1,19.5 - 9,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Celular iPhone 7 128gb Preto Matte Usado Muito Bom,https://produto.mercadolivre.com.br/MLB-1549427460-celular-iphone-7-128gb-preto-matte-usado-muito-bom-_JM,Apple,iPhone,7,128 GB,2 GB,Não,,iOS,10.0.1,14,,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,1,,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,Não,Sim,Sim,Não,Sim,IP67,Quad-Core 2.34 Ghz e 2 Ghz,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Não,Setembro,2016,138 g,"4.7 """,HD,1334 x 750 pixels,IPS,Retina,326 ppi,625 cd/m²,Sim,1960 mAh,Íon de lítio,,Sim,Não,240 h,14 h,Sim,,138.3 mm x 67.1 mm x 7.1 mm,4G/LTE,Lightning,Sim,,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,"Celular iPhone 7 128gb Preto Matte Usado Muito Bom com garantia de 90 dias. - Produto Original Seminovo Usado - Com nota fiscal - Com garantia de 90 dias - Enviamos para todo o Brasil Condição do aparelho: Muito Bom Atenção: Produtos classificados como “Muito Bom” apresentam alguns sinais de uso como pequenos riscos, arranhões e amassados, mas nada que interfira em seu funcionamento. Garantia Todos os aparelhos seminovos que comercializamos foram criteriosamente revisados e testados por nossa equipe de técnicos especializados. Oferecemos 90 dias de garantia para problemas técnicos - Produto original e com nota fiscal. - Aparelho desbloqueado para todas as operadoras - Produto resetado no padrão de fábrica. - Todos os aparelhos são homologados pela Anatel (o IMEI foi verificado e garantimos a originalidade e procedência legal). - A tela do aparelho não está trincada ou rachada - Por serem seminovos, os aparelhos não são resistentes a água. - O aparelho pode apresentar pequenos riscos na tela, pequenos amassados na lateral, e alguns sinais de uso. - O aparelho NÃO acompanha nenhum acessório, tais quais: Carregador, Fone de Ouvido, entre outros. Conteúdo da embalagem: - Celular iPhone 7 128gb Preto Matte Usado Muito Bom - Nota fiscal - Manual do usuário QUEM SOMOS Trocafone Compramos e vendemos celulares e tablets seminovos. Nascemos de uma necessidade real das pessoas e nosso objetivo é propagar uma cultura que preze pelo padrão de consumo sustentável e por uma forma de viver mais consciente, além de permitir que, a cada dia, um número maior de pessoas possa ter acesso à tecnologia. Confira nosso catálogo de produtos no link abaixo: https://www.mercadolivre.com.br/perfil/TROCAFONECOMERCIALIZACAO",,,PowerVR Series7XT Plus,Não,"Optical image stabilization,Sixelement lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Live Photos with s...",,,,,,,,,,,,,,,,,,,,,,,,Preto Matte,,,,
0,iPhone 7 Plus 128gb - Seminovo,https://produto.mercadolivre.com.br/MLB-1854137378-iphone-7-plus-128gb-seminovo-_JM,Apple,iPhone,iPhone 7 Plus,128 GB,3 GB,Não,,iOS,10.0.1,14,,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,2,12 Mpx/12 Mpx,f 1.8/f 2.8,1,1920 px x 1080 px,f 2.2,Não,2x,10x,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Não,Setembro,2016,188 g,"5.5 """,HD,1080 x 1920 pixel,IPS,Retina,401 ppi,625 cd/m²,Sim,2900 mAh,Íon de lítio,,Sim,Não,384 h,21 h,Sim,,158.2 mm x 77.9 mm x 7.3 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,"Somos o OUTLET DO CELULAR, uma marca do grupo ROCHA TELECOM!   Nossa missão é oferecer aparelhos celulares e acessórios com qualidade, boa procedência e preço baixo. Todos os nossos celulares são rigorosamente testados e revisados por uma equipe técnica certificada. Fazemos de tudo para garantir que você tenha uma ótima experiência com nossos produtos! :D   CONTEÚDO DA EMBALAGEM   01 aparelho celular ORIGINAL SEMINOVO, conforme descrição acima; 01 nota fiscal; 01 carregador homologado e compatível; 01 termo de garantia do aparelho (3 meses).   SOBRE O PRODUTO   - Produto original seminovo com garantia; - Condição estética do aparelho: ÓTIMO ESTADO; - Aparelhos na condição ÓTIMO podem apresentar alguns sinais de uso, como pequenos riscos, arranhões ou amassados, mas nada que interfira em seu funcionamento; - Aparelho desbloqueado para qualquer operadora; - Produto resetado no padrão de fábrica; - IMEI verificado, original e com procedência legal; - O aparelho não é à prova de água; - A tela não possui trincos ou rachaduras; - O aparelho não acompanha fone de ouvido.   ---------------------------------------------- PERGUNTAS FREQUENTES ----------------------------------------------   - O produto está disponível em estoque? Sim, todos os nossos produtos anunciados estão com estoque disponível e à pronta entrega.   - O produto é novo? Vem na caixa do fabricante? Não, nossos produtos são seminovos e vêm embalados e lacrados na nossa caixa, conforme foto do anúncio.   - O aparelho possui algum tipo de defeito? Não, todos os nossos aparelhos são testados por uma equipe técnica certificada, para garantir a qualidade dos produtos. Eles podem apresentar alguns sinais de uso, como pequenos riscos, arranhões ou amassados, mas nada que interfira em seu funcionamento.   - O produto possui nota fiscal? Tem garantia? Sim, o produto acompanha nota fiscal e tem garantia de 90 dias.   - O aparelho vem com fone de ouvido? Nossos produtos não acompanham fone de ouvido, mas você pode comprar à parte no nosso e-shop e aproveitar o frete ;D",,,PowerVR Series7XT Plus,,"Portrait mode,Optical image stabilization,Sixelement lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Liv...",60 Hz,Não,,,,,,,,,,,,,,,,,,,,Não,,,,,,
0,iPhone 8,https://produto.mercadolivre.com.br/MLB-1809916176-iphone-8-_JM,Apple,iPhone,iPhone 8,256 GB,2 GB,Não,,iOS,11,14,,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,1,,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.4 GHz Monsoon,4x1.6 GHz Mistral",6,2.4 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Não,Setembro,2017,148 g,"4.7 """,,750 px x 1334 px,IPS,,326 ppi,625 cd/m²,Sim,1821 mAh,Íon de lítio,Sim,Sim,Não,240 h,14 h,Sim,Não,138.4 mm x 67.3 mm x 7.3 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,O vendedor não inseriu a descrição do produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"iPhone 6 Plus 128gb Gold, 10 Meses De Garantia",https://produto.mercadolivre.com.br/MLB-720633980-iphone-6-plus-128gb-gold-10-meses-de-garantia-_JM,Apple,iPhone,iPhone 6 Plus,128 GB,1 GB,Não,,iOS,8,,,,8 Mpx,1920 px x 1080 px,1.2 Mpx,Sim,,,f 2.2,,1280 px x 720 px,,Não,,3x,Não,,,Não,Sim,,Apple A8,2x1.4 GHz Typhoon,2,1.4 GHz,Sim,Sim,Sim,,Sim,Não,1,Nano-SIM,Não,,,172 g,"5.5 """,,1080 px x 1920 px,IPS,,401 ppi,500 cd/m²,Sim,2915 mAh,Íon de lítio,,Sim,Não,384 h,24 h,Sim,,158.1 mm x 77.8 mm x 7.1 mm,4G/LTE,Lightning,Sim,,Sim,Sim,Sim,,Não,Não,Não,Sim,,,iPhone 6 Plus 128gb completo. Garantia até setembro/2016. Duvidas perguntar antes da compra.  Envio para todo Brasil. modelo Anatel.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,iPhone XS Max - 64 Gb,https://produto.mercadolivre.com.br/MLB-1745930460-iphone-xs-max-64-gb-_JM,Apple,iPhone,iPhone XS Max,64 GB,4 GB,Não,512 GB,iOS,12,14,MIUI 12,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,2,12 Mpx/12 Mpx,f 1.8/f 2.4,1,1920 px x 1080 px,f 2.2,Não,2x,10x,Não,Sim,Sim,Não,Sim,IP68,Apple A12 Bionic,"2x2.5 GHz Vortex,4x1.6 GHz Tempest",6,2.5 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Sim,Setembro,2018,208 g,"6.5 """,Full HD+,1242 px x 2688 px,OLED,,458 ppi,625 cd/m²,Sim,3174 mAh,Íon de lítio,Sim,Sim,Não,240 h,25 h,Não,Sim,157.5 mm x 77.4 mm x 7.7 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,Não,"Tela frontal em perfeito estado de conservação; face id, câmeras frontal e traseira funcionando 100%; iCloud em meu nome; carregador e fone nunca utilizados. Acompanha duas capinhas originais IPlace.",1,19.5 - 9,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"iPhone XR Apple 64gb Preto 6,1 12mp Ios",https://produto.mercadolivre.com.br/MLB-1614315148-iphone-xr-apple-64gb-preto-61-12mp-ios-_JM,Apple,iPhone,iPhone XR,64 GB,3 GB,Não,512 GB,iOS,12,14,,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,Não,Sim,Sim,Não,Sim,IP67,Apple A12 Bionic,"2x2.5 GHz Vortex,4x1.6 GHz Tempest",6,2.5 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Sim,Outubro,2018,194 g,"6.1 """,,828 px x 1792 px,IPS,,326 ppi,625 cd/m²,Sim,2942 mAh,Íon de lítio,,Sim,Não,,25 h,Não,Sim,150.9 mm x 75.7 mm x 8.3 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,"iPhone XR! Brilhante em todos os sentidos! A tela Liquid Retina é a mais avançada LCD da indústria, com um novo design de retroiluminação que possibilita ampliar a tela até a borda, acompanhando a curvatura dos cantos. Assim você vê cores fiéis de ponta a ponta. A segurança fica simples quando a senha é seu rosto. Você pode desbloquear seu iPhone, acessar apps e pagar apenas com o olhar. Com o auxílio da câmera TrueDepth, o Face ID projeta e analisa mais de 30 mil pontos invisíveis para criar um mapa de profundidade preciso do seu rosto. Câmera incrível com lente grande-angular oferecem zoom digital de até 5x para fotos e 5x para vídeos. Com a câmera TrueDepth você pode tirar selfies mais bonitas com os primeiros planos nítidos e fundos artisticamente desfocados. O Modo Retrato conta com sensores de profundidade e mapeamento facial para criar efeitos de iluminação com qualidade de estúdio. Você também vai curtir muito o novo chip A12 Bionic inteligente a nova geração do Neural Engine, o mais inteligente e poderoso em um smartphone. A melhor performance está ao seu alcance! Compre já! Características Marca: Apple Modelo: iPhone XR Cor: Preto Memória Interna: 64GB Processador: Chip A12 Bionic com nova geração do Neural Engine. Sistema Operacional: iOS 12 GSM: Sim - 3G: Sim - 4G: Sim - E-mail: Sim - Push E-mail: Sim - Bluetooth: 5.0 - Browser: Safari - GSM: Sim - GPRS: Sim - EDGE: Sim - Internet 3G: Sim - Internet 4G: Sim - Conexão Wi-Fi: Wi-Fi 802.11ac com MIMO 2x2 - Roteador Wi-Fi: Sim - Quantidade de Chip: Dual SIM - Tipo de Chip: eSIM e nano SIM - USB: Lightning - NFC: Sim - Sensores: Face ID; Barômetro; Giroscópio de três eixos; Acelerômetro; Sensor de proximidade; Sensor de luz ambiente. Tecnologia: IPS Tamanho do Display: Liquid Retina Número de Pixels: 1792 x 828 pixeles (326 ppp) Câmera Traseira: 12MP Flash Traseira: Sim Zoom: Sim Câmera Frontal: 7MP Foco Automático: Sim Efeitos de Foto: Sim Flash Frontal: Sim Tipo de foto (VGA, HD...): HEIF e JPEG Reprodução de Música: Sim MP3: Sim GPS: Sim TV Analógica: Não TV Digital: Não Conexão com TV via Cabo: Não Memória Interna: 64GB Tipo de Bateria: Íon de lítio Voltagem: Bivolt Cabo USB: Sim Fone de Ouvido: Sim Conteúdo da Embalagem: 1 x iPhone XR 64GB Preto 4G iOS 12, Tela 6,1” Retina, Câmera 12MP, MRY42BR/A - Apple  Imagem Meramente Ilustrativa Código de Barras: 190198770332 Referência: MRY42BR/A Garantia: 12 Meses    ",1,19.5 - 9,,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,iPhone 7 128 Gb Preto-fosco Em Perfeito Estado ,https://produto.mercadolivre.com.br/MLB-1777323464-iphone-7-128-gb-preto-fosco-em-perfeito-estado-_JM,Apple,iPhone,iPhone 7,128 GB,2 GB,Não,128 GB,iOS,10.0.1,14,MIUI 12,MIUI 12,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,2x,5x,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,Sim,Sim,Sim,Sim,Sim,Não,1,Nano-SIM,Não,Setembro,2016,138 g,"4.7 """,HD,750 px x 1334 px,IPS,Retina,326 ppi,625 cd/m²,Sim,1960 mAh,Íon de lítio,,,Não,240 h,14 h,Sim,,138.3 mm x 67.1 mm x 7.1 mm,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,,"aparelho em perfeitas condições com todos os acessórios inclusos nele saúde da bateria 82%      Momentos únicos, capturas reais Capture seus melhores momentos e reviva-os sempre que quiser com a câmera traseira de 12 Mpx. Além disso, o dispositivo possui uma câmera frontal de 7 Mpx para que você possa tirar selfies divertidas ou fazer videochamadas. Mais para ver Com sua tela IPS de 4.7 "", desfrute de cores intensas e maior clareza em todo o seu conteúdo. Tudo o que você precisa Sua RAM 2 GB é exatamente o que você precisa para usar as funções mais importantes, como chamadas, enviar mensagens, navegar e executar aplicativos usados com freqüência, como redes sociais ou multimídia. Desbloqueio rápido com sua impressão digital Com o sensor de impressão digital, o acesso é seguro e você poderá desbloqueá-lo automaticamente com um toque. Grande capacidade de armazenamento Com sua memória interna de 128 GB você poderá armazenar arquivos e aplicativos grandes sem ter que carregá-los para a nuvem e aproveitar seus momentos off-line para desfrutá-los ao máximo.",,20 - 9,PowerVR Series7XT Plus,,"Optical image stabilization,Six-element lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Live Photos with stab",60 Hz,Não,,,,,,,,,,,,,,,,,,,,,,,,,,
