,titulo,link,Marca,Linha,Modelo,Memória interna,Memória RAM,Tipos de cartão de memória,Tamanho da tela,Tipo de resolução da tela,Resolução da tela,Tecnologia da tela,Tipo de tela,Pixels por polegada,Brilho máximo da tela,Com tela tátil,Com leitor de impressão digital,Com reconhecimento facial,Peso,Altura x Largura x Profundidade,Tipo de conector de carregamento,Com conector USB,Com Wi-Fi,Com GPS,Com Bluetooth,Com mini HDMI,Com radio,Com sintonizador de TV,Com IMEI,Operadora,É Dual SIM,Quantidade de ranhuras para cartão SIM,Tamanhos de cartão SIM compatíveis,Com eSIM,Nome do sistema operacional,Versão original do sistema operacional,Resolução da câmera traseira principal,Resolução de vídeo da câmera traseira,Resolução da câmera frontal principal,Abertura do diafragma da câmera traseira,Resolução de vídeo da câmera frontal,Com flash na câmara frontal,Capacidade da bateria,Tipo de bateria,Com carregamento sem fio,Com bateria removível,Autonomia de conversação,É resistente a salpicos,É à prova d'água,É resistente ao pó,Classificação IP,Modelo do processador,Modelos de CPU,Quantidade de núcleos do processador,Velocidade do processador,Com acelerômetro,Com sensor de proximidade,Com giroscópio,Com barômetro,Com sensor de frequência cardíaca,descricao,Capacidade máxima do cartão de memória,Com câmera,Quantidade de câmeras traseiras,Com teclado QWERTY físico,Autonomia em standby,Rede,Com ranhura para cartão de memória,Proporção da tela,Com reconhecimento de íris,É resistente à água,É resistente a quedas,Modelo de GPU,Quantidade de eSIMs,Mês de lançamento,Ano de lançamento,Última versão compatível do sistema operacional,Camada original de personalização do sistema operacional,Resolução das câmeras traseiras,Quantidade de câmeras frontais,Abertura do diafragma da câmera frontal,Zoom digital,Zoom híbrido,Com reconhecimento de mão,Com jack 3.5,Com NFC,Com bússola,Com carregamento rápido,Última camada compatível de personalização do sistema operacional,Inclui lápis,Versão,Taxa de atualização da tela,Características principais das câmeras,Zoom óptico,Velocidade do GPU,Cor,Edição do sistema operacional,Modelo detalhado,Origem,Resolução das câmeras frontais,É kit,Com tela dobrável,Tipos de câmeras traseiras,Altura x Largura,Profundidade,Pixels por polegada da tela dobrada,Pixels por polegada da tela secundária,Brilho máximo da tela secundária,Tipos de câmeras frontais
0,Celular A5 Dourado Fsa,https://produto.mercadolivre.com.br/MLB-847040820-celular-a5-dourado-fsa-_JM,Samsung,Galaxy A,A5 Duos,32 GB,,MicroSD,5.2 in,HD+,720 px - 1280 px,Super AMOLED,,294 ppi,,Sim,Não,,123 g,139.3 mm x 69.7 mm x 6.7 mm,,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,,Sim,1,Nano-SIM,Não,Android,4.4.4 KitKat,13 Mpx,1920 px x 1080 px,5 Mpx,f 2.0,1 Mpx,Não,2300 mAh,Íon de lítio,Não,Não,15 h,Não,Não,,,Snapdragon 410,4x1.2 GHz Cortex-A53,8,1.2 GHz,Sim,Sim,Não,,Não,"Smartphone Samsung Galaxy A5 Dual Chip Android 6.0 Tela 5.2"" Octa-Core 1.9GHz 32GB 4G Câmera 16MP - Dourado",64 GB,Sim,1,Não,,4G/LTE,,,,Não,,Adreno 306,,,2014,,,,1,f 2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,S9+,https://produto.mercadolivre.com.br/MLB-1740189976-s9-_JM,Samsung,Galaxy S,S9+ Duos,128 GB,6 GB,MicroSD,"6.2 """,HD+,1440 px x 2960 px,Super AMOLED,,529 ppi,,Sim,Sim,Sim,189 g,158.1 mm x 73.8 mm x 8.5 mm,USB-C,Sim,Sim,Sim,Sim,Não,,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,8.0 Oreo,12 Mpx,3840 px x 2160 px,8 Mpx,f 2.4/f 1.5-2.4,2560 px x 1440 px,Não,3500 mAh,Íon de lítio,Sim,Não,,Sim,,Sim,IP68,,,8,,Sim,Sim,Sim,Sim,Sim,"Vendendo porque estou em necessidade , não julgue pelas fotos porque o dispositivo Está Em perfeito estado sem risco na frente e na traseira,não tem nenhum trincado, acompanha carregador , não acompanha fone.",,Sim,2,Não,,4G/LTE,Sim,18.5 - 9,Sim,Sim,,,,Fevereiro,2018,,,12 Mpx/12 Mpx,1,f 1.7,,,,Sim,Sim,Sim,Sim,,Não,,60 Hz,,3x,,,,,,,,,,,,,,,
0,Smartphone Samsung Galaxy A12 4gb/64gb Sm-a125m/ds - Red,https://produto.mercadolivre.com.br/MLB-1792084553-smartphone-samsung-galaxy-a12-4gb64gb-sm-a125mds-red-_JM,Samsung,Galaxy A,A12 Duos,64 GB,4 GB,MicroSD,"6.5 """,HD+,720 px x 1600 px,IPS,Infinity-V Display,264 ppi,,Sim,Sim,Sim,205 g,164 mm x 75.8 mm x 8.9 mm,USB-C,Sim,Sim,Sim,Sim,,Sim,,Sim,Desbloqueado,Sim,2,Nano-SIM,,Android,10,48 Mpx,1920 px x 1080 px,8 Mpx,f 2.0/f 2.2/f 2.4/f 2.4,,Não,5000 mAh,Polímero de lítio,Não,Não,34 h,Não,,Não,IP68,MediaTek MT6765 Helio P35,"4x1.8 GHz Cortex-A53,4x2.35 GHz Cortex-A53",8,2.35 GHz,Sim,Sim,,Não,Não,"***VERSÃO GLOBAL *** **IMPORTANTE*** - NAO ENVIAMOS PARA OS ESTADOS ABAIXO INFORMADO , CASO COMPRE SERA SOLICITADO O CANCELAMENTO PELO COMPRADOR: PIAUI>PERNAMBUCO>MATO GROSSO DO SUL > MATO GROSSO>ESPIRITO SANTO> PARAIBA>MARANHÃO>CEARA>ALAGOAS>RORAIMA> Especificações Smartphone Samsung Galaxy A12 4GB/64GB SM-A125M/DS -  O celular A12 da Samsung vem com uma tecnologia e desempenho excelente; equipado com o sistema operacional Android 10 e o processador Octa-core deixando mais potente o celular. Com tela PLS IPS de 6.5 polegadas com resolução de 720 x 1600 pixels, tendo uma visão ótima de tudo. Possui memória RAM de 4GB e memória interna de 64GB, com capacidade muito boa. Câmera traseira de 48MP+5MP+2MP+2MP e câmera frontal de 8MP, tendo assim fotos e videos em alta resolução. Um design moderno e elegante, ideal para os usuários exigentes",1 TB,Sim,4,Não,,4G/LTE,Sim,20 - 9,,Não,,PowerVR GE8320,,Dezembro,2020,,One UI,48 Mpx/5 Mpx/2 Mpx/2 Mpx,1,f 2.2,10x,,,Sim,Sim,,Sim,,,SM-A125M/DS,,,,680 MHz,,,,,,,,,,,,,,
0,Celular Samsung J7 (usado),https://produto.mercadolivre.com.br/MLB-1635474770-celular-samsung-j7-usado-_JM,Samsung,S6,J7 Duos,64 GB,4 MB,,,,,,,,,,,,,,,,,,,,,,Sim,Oi,Sim,,,,Android,,,,,,,,,,,,,,,,IP68,,,,,,,,,,Em excelente forma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"Smartphone Samsung Galaxy A02 32gb 13mp 6,5 Quad Core Azul",https://produto.mercadolivre.com.br/MLB-1832488457-smartphone-samsung-galaxy-a02-32gb-13mp-65-quad-core-azul-_JM,Samsung,Galaxy,SM-A022MZBRZTO,32 GB,2 GB,MicroSD,165.5 mm,HD+,720 px x 1600 px,PLS,Infinity-V Display,270 ppi,,Sim,,Sim,206 g,164 mm x 75.9 mm x 9.1 mm,Micro USB,Sim,Sim,Sim,Sim,,Sim,,Sim,Desbloqueado,Sim,2,Nano-SIM,,Android,10,13 Mpx,1920 px x 1080 px,5 Mpx,f 1.9/f 2.4,,Sim,5000 mAh,Polímero de lítio,Não,Não,24 h,Não,,Não,,MediaTek MT6739W,4x1.5 GHz Cortex-A53,4,1.5 GHz,Sim,Sim,,Não,Não,"Características:  - Marca: Samsung  - Modelo: Galaxy A02 (SM-A022MZBRZTO)  - Cor: Azul    Smartphone Samsung Galaxy A02, Camera Dupla Traseira 13MP + 2MP, Selfie de 5MP, Tela Infinita de 6.5, 32GB, 2GB RAM, Quad Core, Bateria de 5000mAh, Dual Chip, Android - Azul    Especificações Técnicas:    Sistema Operacional  - Versão: Android 10.0  - Plataforma: 32bit    Processador  - Número de Núcleos: Quad-Core  - Velocidade do Processador: 1.5GHz    Memória  - Memória Interna total compartilhada: 32GB(*)  - Suporte a Cartão de Memória: Sim  - Tipo Cartão de Memória Suportado: MicroSD  - Capacidade do Cartão de Memória: 512GB  - Memória RAM: 2GB    Display  - Tecnologia: TFT  - Tamanho do Display: 6.5 | 165.5mm  - Número de Pixels: 720 x 1600 (HD+)  - Quantidade de Cores: 16M  - Vidro Reforçado: Sim    Câmera traseira  - Resolução: 13MP + 2MP  - Abertura: F1.9 + F2.4  - Zoom: Digital de 8x  - Estabilizador Óptico de Imagem (OIS): Não  - Sensor Phase Detection (PDAF): Não  - Foco Automático (AF): Sim  - Flash: Flash-LED    Câmera frontal  - Resolução: 5MP  - Abertura: F2.0  - Flash Frontal: Sim, na tela    Bandas  - 2G GSM (GPRS/EDGE): GSM850,GSM900,DCS1800,PCS1900  - 3G Bandas: B1(2100),B2(1900),B4(AWS),B5(850),B8(900)  - 3G Downlink / Uplink: HSPA+ 42.2 / 5.76Mbps  - 4G Bandas: B1(2100),B2(1900),B3(1800),B4(AWS),B5(850),B7(2600),B8(900),B12(700),B17(700),B28(700)  - 4G categoria: Cat. 4    Conectividade  - Bluetooth: Bluetooth v5  - Browser: Google Chrome, Samsung S-Browser 7.4  - Conexão Wi-Fi: Sim  - Roteador Wi-Fi: Sim  - NFC: Não  - MST (emulador de tarja magnética): Não   - SAMSUNG Pay: Não  - Dual Chip: Sim  - Tipo de SIM: Nano-SIM (4FF)  - USB: USB 2.0  - USB Conector: Micro USB  - GPS: Sim  - A-GPS: Sim    Sensores  - Tipos de Sensores: Acelerômetro, Proximidade, Luminosidade  - Segurança: Reconhecimento Facial    Formato e interface  - Formato do Aparelho: Barra  - Interface com o Usuário: Touch Screen    Video  - Formatos Suportados para reprodução: MP4, 3GP  - Resolução de reprodução: FHD (1920 x 1080) | @30fps  - Resolução de gravação: FHD (1920 x 1080) | @30fps  - Formato suportado de Streaming: 3GP, MP4, MP3    Radio  - Rádio FM: Sim  - Gravação de Rádio FM: Sim  - RDS: Sim    TV  - TV Digital: Não    Bateria e carregamento  - Capacidade da Bateria (mAh): 5000mAh   - Tipo de Bateria: Ions de Lítio  - Voltagem: Bi-Volt  - Carregamento Rápido: Sim (7.5W)  - Carregamento Sem Fio: Não    E-mail e escritório  - E-mail: Google Mail, Outlook Mail  - Push E-mail: Microsoft Direct Push E-Mail  - Tipos de E-mail Suportados: POP3,IMAP4,SMTP,SSL,TLS  - Visualização de Arquivos Office: Sim  - Edição de Arquivos Office: Disponível para download    Conteúdo da Embalagem:  - 01 Aparelho celular  - Carregador  - Cabo USB  - Extrator de Chip  - Manual do usuário    Garantia:  - 01 Ano",512 GB,Sim,2,Não,,4G/LTE,Sim,20 - 9,,,,PowerVR GE8100,,Janeiro,2021,,One UI,13 Mpx/2 Mpx,1,f 2.2,8x,,,Sim,Não,,Sim,,,,,"Flash LED,Autoenfoque",,,,,,,,,,,,,,,,
0,"Celular Samsung Galaxy Note20 Tela 6,7 Ram 8gb 256gb Dual Ch",https://produto.mercadolivre.com.br/MLB-1722303484-celular-samsung-galaxy-note20-tela-67-ram-8gb-256gb-dual-ch-_JM,Samsung,Galaxy Note,Note20 5G Duos,256 GB,8 GB,,"6.7 """,Full HD+,1080 px x 2400 px,Super AMOLED Plus,,393 ppi,,Sim,Sim,Sim,192 g,161.6 mm x 75.2 mm x 8.3 mm,USB-C,Sim,Sim,Sim,Sim,,Não,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,,Android,10,64 Mpx,7680 px x 4320 px,10 Mpx,f 2.0/f 2.2/f 1.8,3840 px x 2160 px,,4300 mAh,Íon de lítio,Sim,Não,,Sim,Não,Sim,IP68,,,8,,Sim,Sim,Sim,Sim,Não,"Smartphone Samsung Galaxy Note20 Tela 6,7 RAM 8GB 256GB Dual Chip Câmera 64MP Bronze             Smartphone Samsung Galaxy Note20 Tela 6,7 RAM 8GB 256GB Dual Chip Câmera 64MP Bronze Primeiro a unir telefone e caneta, o Note traz um mundo inteiro de novidades para o seu bolso. Diante do novo normal, a vida pede um novo dispositivo. Este não é um smartphone comum. É praticamente um computador no seu bolso. É a realização para a nova geração de games. É uma câmera 8k de nível profissional e uma verdadeira ilha de edição. Este é o celular poderoso que vai mudar para sempre sua forma de trabalhar e se divertir. Tão lindo quanto poderoso Com design minimalista, sua estrutura de metal é realçada por detalhes refinados, cores sublimes e o Corning Gorilla Glass Victus, o vidro mais resistente já criado para um smartphone.1, 2 Cada Galaxy Note20 e vem acompanhado de uma S Pen na mesma cor. Um PC no seu bolso Transforme anotações em textos digitados e slides do PowerPoint com grande facilidade Parece uma caneta de verdade, mas faz muito mais A S Pen tem latência incrivelmente reduzida e oferece uma escrita extremamente realista. Com a versatilidade do Bluetooth, controle por gestos e muitos outros recursos, é a caneta mais poderosa do Galaxy. Com um simples toque, seus garranchos se transformam em uma bela caligrafia Com um único toque da S Pen, sua caligrafia é ajustada se você estiver escrevendo torto, mantendo suas anotações legíveis e organizada. Elas também podem ser transformadas automaticamente em texto digitado copiável e colável. Depois, você pode enviá-las para um slide do PowerPoint ou arquivo do Word para compartilhar com facilidade. Seu celular e seu PC trabalhando de forma integrada Samsung Notes pode ser sincronizado com o OneNote do seu PC ou com o Outlook Esta experiência incrivelmente inteligente permite que você produza muito mais: o que você escreve no Samsung Notes vai automaticamente para o OneNote em seu PC. Transforme seu celular numa central completa de games Um processador inteligente completamente renovado, sistema de resfriamento atualizado e um display responsivo de 120 Hz colocam o Galaxy Note20 em um patamar inédito. Quando conectado ao Wi-Fi, o Wi-Fi Optimizer permite que você se conecte rapidamente e com baixa latência para você poder jogar em tempo real. O Hyperfast 5G e o Wi-Fi Optimizer elevam sua experiência de jogo para outro patamar O poderoso processador inteligente do Galaxy Note20 garante que seus downloads e streaming sejam feitos nos limites da velocidade 5G.10 Se você estiver perto de um ponto de acesso, o Wi-Fi 6 oferece segurança para a conexão, enquanto o Wi-Fi Optimizer mantém a latência baixa para que seus jogos e chamadas de vídeo não sofram interrupções, mesmo em locais movimentados. A gravação de vídeo de maior resolução já disponibilizada em um smartphone O vídeo 8K oferece gravações nítidas com detalhes incríveis, enquanto os controles profissionais viabilizam poder criativo em tempo real para você fazer edições na própria câmera. Filme cenas com movimentos superfluidos em 120fps ou isole vozes com um microfone Bluetooth. Depois, faça edições finais de seus vídeos direto em seu celular. Assista aqui, jogue ali, tudo ao mesmo tempo O Samsung DeX foi atualizado e agora conta com um recurso que permite configurar uma segunda tela sem fio para expandir seu espaço funcional para um display ainda maior. Conecte um monitor ou TV para assistir vídeos e acessar o aplicativo Galeria do seu celular por meio da interface de usuário dedicada DeX, tudo isso podendo usar seu celular. Galaxy Note com muito mais carga O Galaxy Note20 vêm equipado com bateria inteligente de 4300mAh(Comum) que usa a energia de forma eficiente para durar um dia todo de trabalho e dar conta da diversão até tarde da noite. Agora, não é só a tecnologia mais avançada que está em suas mãos, é também a possibilidade de usufruir dela por muito tempo. Carga de mais de 50% em 30 minutos18 Como se já não bastasse uma bateria que dura o dia todo, o Galaxy Note20 permite que você faça rapidamente uma boa recarga com o Super Fast Charger de 25W incluído na caixa. 19 Se a bateria descarregar, não vai ser por muito tempo. O poder da proximidade A tecnologia avançada de reconhecimento espacial oferece mais precisão e uma experiência muito mais intuitiva, tornando mais simples e rápido o compartilhamento de fotos e vídeos com seus amigos. O Point to Share permite que você envie rapidamente arquivos apontando o celular para seus amigos. Características - Tela: Tela infinita de 6,7 - Cor: Mystic Bronze - Memória Ram: 8GB - Memoria Interna: 256GB - Chip: Dual Chip - Câmera Tripla: 12MP Wide / 64MP Teleobjetiva / 12MP Ultra Wide - Câmera Frontal: 10MP - Caneta S-Pen: Sim, com controle de gestos - Resistência à água e à poeira: até 1.5 metro de água Selo IP68 - Autenticação biométrica: Desbloqueie com o rosto ou o dedo - Samsung Knox: segurança integrada - Bateria: 4300mAh - Sistema operacional: Android - Gravação de vídeo: Gravação UHD de conversão frontal e traseira 4K Conteúdo da Embalagem: - 1 Smartphone Samsung Galaxy note 20 - Acessórios Dimensões: Largura: 75,2mm Altura: 8,3mm Comprimento: 161,6mm Peso: 0,192Kg Garantia: 12 meses             ESPECIFICAÇÕES",,Sim,3,Não,240 h,5G,Não,20 - 9,,Sim,,,,Agosto,2020,14,One UI 2.5,64 Mpx/12 Mpx/12 Mpx,1,f 2.2,30x,3x,,Não,Sim,Sim,,,Sim,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy S10 Dual 128 Gb Preto 8 Gb Ram Tela Trincada,https://produto.mercadolivre.com.br/MLB-1666067132-samsung-galaxy-s10-dual-128-gb-preto-8-gb-ram-tela-trincada-_JM,Samsung,Galaxy S,S10 Duos,128 GB,8 GB,MicroSD,"6.2 """,,1440 px x 3200 px,Dynamic AMOLED 2X,,563 ppi,,Sim,Sim,Sim,163 g,151.7 mm x 69.1 mm x 7.9 mm,USB-C,Sim,Sim,Sim,Sim,Não,,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Sim,Android,9.0 Pie,64 Mpx,7680 px x 4320 px,10 Mpx,f 2.0/f 1.8/f 2.2,3840 px x 2160 px,Não,3400 mAh,Polímero de lítio,Sim,Não,20 h,Sim,Não,Sim,IP68,Exynos 990,"2x2.73 GHz Mongoose M5,2x2.5 GHz Cortex-A76,4x2 GHz Cortex-A55",8,2.73 GHz,Sim,Sim,Sim,Sim,Não,"Descrição Inteligente e preditivo O sistema operacional avançado Android 9.0 Pie aprende seus hábitos para se adaptar à sua rotina e obter a máxima eficiência de seu equipamento. Seu dispositivo terá a autonomia necessária para reduzir o consumo de energia, ajustando automaticamente o brilho e gerenciando a bateria de maneira inteligente, para que você possa priorizar o uso de seus aplicativos usuais. Capacidade e eficiência Com seu processador potente e sua memória RAM de 8 GB você poderá maximizar seu desempenho, com excelente velocidade de transmissão de conteúdo. Execute vários aplicativos ao mesmo tempo sem atrasos! Experiência visual incrível Assista às suas séries e filmes favoritos com a melhor definição por meio de sua tela de Dynamic AMOLED de 6.1"". Desfrute de cores brilhantes e detalhes precisos em todo o seu conteúdo. Grande capacidade de armazenamento Com sua memória interna de 128 GB, você poderá armazenar arquivos e aplicativos grandes sem carregá-los na nuvem. Desfrute do seu conteúdo favorito em todos os momentos. Bateria para o dia todo Sua poderosa bateria 3400 mAh se adapta ao seu ritmo de vida e garante energia por um dia inteiro com uma única carga. Fotografia profissional no seu bolso Descubra infinitas possibilidades para as suas fotos com as 3 câmeras principais de sua equipe. Com sua câmera rasa, você alcançará fundos desfocados; a grande angular lhe permitirá capturar fotos brilhantes; e com o ultra grande angular você obterá imagens panorâmicas excepcionais. Além disso, o dispositivo tem uma câmera frontal de 10 Mpx para que possa tirar-se selfies divertidas ou fazer videochamadas. Tecnologia premium Maximize a sua segurança e certifique-se de que só você possa desbloquear o seu telefone. Graças ao sensor de impressões digitais, você pode ativar seu dispositivo com apenas um toque. Além disso, possui reconhecimento facial que é ativado rapidamente quando você coloca a tela na frente do seu rosto.",1 TB,Sim,3,Não,,4G/LTE,Sim,,Não,Sim,Não,Mali-G77 MP11,1,Março,2020,,One UI 2,64 Mpx/12 Mpx/12 Mpx,1,f 2.2,30x,3x,Não,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy J7 Pro J730 64gb 4g 13mp Wi-fi - Exposição,https://produto.mercadolivre.com.br/MLB-1868995630-samsung-galaxy-j7-pro-j730-64gb-4g-13mp-wi-fi-exposico-_JM,Samsung,Galaxy J,J7 Pro,64 GB,3 GB,MicroSD,"5.5 """,Full HD+,1080 px x 1920 px,Super AMOLED,Dot Drop Display,401 ppi,500 cd/m²,Sim,Sim,,181 g,152.5 mm x 74.8 mm x 8 mm,,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,7.0 Nougat,13 Mpx,1920 px x 1080 px,13 Mpx,f 1.7,1920 px x 1080 px,Sim,3600 mAh,Íon de lítio,Não,Não,24 h,Não,Não,Não,IP68,Exynos 7870,8x1.6 GHz Cortex-A53,8,1.6 GHz,Sim,Sim,Sim,Não,Não,"SAMSUNG GALAXY J7 PRO NACIONAL APARELHO DE EXPOSIÇÃO (Terá alguma pequena marca) NOTA FISCAL EM SEU NOME GARANTIA DE 1 ANO COM A SAMSUNG DESCRIÇÃO Galaxy J7 PRO, bateria de 3.600 mAh e 3GB de RAM O Galaxy J7 PRO chega como um celular intermediário da Samsung, mas com uma tela Super AMOLED de 5,5 polegadas. Lançado em 2017 o aparelho vem equipado com duas câmeras de 13MP, e 64 GB de armazenamento interno. Para completar o celular segue como a versão Pro da linha que conta com modelos como Metal, Prime e Neo no Brasil. ITENS INCLUSOS - Aparelho - Carregador - Fone de ouvido - Cabo USB",256 GB,Sim,1,Não,,4G/LTE,Sim,,,Não,,Mali-T830 MP1,,,2017,,,,1,f 1.9,,,,Sim,,,,MIUI 12,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy A30 64 Gb Azul 4 Gb Ram,https://produto.mercadolivre.com.br/MLB-1798413590-samsung-galaxy-a30-64-gb-azul-4-gb-ram-_JM,Samsung,Galaxy A,A30,64 GB,4 GB,MicroSD,"6.4 """,Full HD+,1080 px x 2340 px,Super AMOLED,Dot Drop Display,403 ppi,500 cd/m²,Sim,Sim,Sim,165 g,158.5 mm x 74.7 mm x 7.7 mm,USB-C,Sim,Sim,Sim,Sim,Não,,,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,9.0 Pie,16 Mpx,1920 px x 1080 px,16 Mpx,f 1.7/f 2.2,1920 px x 1080 px,Não,4000 mAh,Polímero de lítio,Não,Não,,Não,Não,Não,IP68,Exynos 7904,"2x1.8 GHz Cortex-A73,6x1.6 GHz Cortex-A53",8,1.8 GHz,Sim,Sim,Não,Não,Não,"** ATENÇÃO ** – PRODUTO SEMI NOVO, QUE PODE CONTER AVARIAS ESTÉTICAS COMO: DESGASTE NA COR, ARRANHADO NA TAMPA TRASEIRA E MARCAS DE USO APARENTES.  - AO COMPRAR O CLIENTE ESTÁ CIENTE DESTA INFORMAÇÃO. - O conteúdo da embalagem também inclui: Carregador de Parede e Extrator de Chip. - 6 MESES DE GARANTIA. ( Garantia não cobre defeitos causados por mau uso) - Nota Fiscal para todos os nossos Produtos.",512 GB,Sim,2,Não,,4G/LTE,Sim,,,Não,,Mali-G71 MP2,,,2019,,,16 Mpx/5 Mpx,1,f 2.0,,,,Sim,,Sim,,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy S8 64 Gb Preto  Sm-g950fd (dual Sim),https://produto.mercadolivre.com.br/MLB-1854140698-samsung-galaxy-s8-64-gb-preto-sm-g950fd-dual-sim-_JM,Samsung,Galaxy S,S8,64 GB,4 GB,MicroSD,"5.8 """,Full HD+,1440 px x 2960 px,Super AMOLED,Dot Drop Display,570 ppi,,Sim,Sim,,155 g,148.9 mm x 68.1 mm x 8 mm,USB-C,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,7.0 Nougat,12 Mpx,3840 px x 2160 px,8 Mpx,f 1.7,2560 px x 1440 px,Não,3000 mAh,Íon de lítio,,Não,,,Sim,,IP68,,,8,,Sim,Sim,Sim,,,"Samsung Galaxy S8 64 Gb Preto SM-G950FD (Dual SIM) Celular em perfeito funcionamento, com aparência de novo se não fosse pelo trincado no canto. Coloquei fotos para mostrar como os trincos mal são perceptíveis sobre a tela, pois afetou mais esteticamente a área acima da tela propriamente dita.  Ainda com a  caixa original Vai com cabo e carregadores não originais.",512 GB,Sim,,Não,,4G/LTE,,,,,,,,,,,,,,,,,,,Sim,,,,,SM-G950FD,,,,,,,,,,,,,,,,,,
0,Celular Samsung Galaxis E7,https://produto.mercadolivre.com.br/MLB-773315917-celular-samsung-galaxis-e7-_JM,Samsung,Galaxy,E7,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,Android,,,,,,,,,,,,,,,,,,,,,,,,,,O vendedor não inseriu a descrição do produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Smartphone Samsung Galaxy A12 4gb/64gb Sm-a125m/ds Vermelho,https://produto.mercadolivre.com.br/MLB-1820398050-smartphone-samsung-galaxy-a12-4gb64gb-sm-a125mds-vermelho-_JM,Samsung,Galaxy,Samsung,64 GB,4 GB,MicroSD,"6.5 """,HD+,720 px x 1560 px,PLS,Infinity-V Display,270 ppi,,Sim,Sim,,205 g,164 mm x 9 cm x 8.9 mm,USB-C,Sim,Sim,Sim,Sim,,Sim,,Sim,Desbloqueado,Sim,2,Nano-SIM,,Android,10,48 Mpx,1920 px x 1080 px,8 Mpx,f 2.0/f 2.2/f 2.4/f 2.4,1920 px x 1080 px,Não,5000 mAh,Polímero de lítio,,Não,34 h,,,,IP68,MediaTek MT6765 Helio P35,"4x1.8 GHz Cortex-A53,4x2.35 GHz Cortex-A53",8,2.35 GHz,Sim,Sim,,,Não,"Especificações   Smartphone Samsung Galaxy A12 4GB/64GB SM-A125M/DS Vermelho   Tenha uma solução para o seu dia a dia sem deixar nada para trás com o Galaxy A12 da Samsung. Realize fotos especiais e únicas com o sistema de quatro câmeras na traseira, além de ser repleta em recursos. Características: EAN: 7892509116886 Marca: Samsung Modelo: SM-125M/DS Cor: Vermelho Processador: Helio P35 MediaTek MT6765 Memória Ram: 4GB Memória de Armazenamento: 64GB Tela: 6.5"" 720x1560px Bateria: 5000mAh Câmera Traseira: 48 Mp + 5 Mp + 2 Mp + 2 Mp Câmera Frontal: 8MP Dimensões da Embalagem:   Altura: 5cm Largura: 9cm Profundidade: 17cm Peso: 0,330Kg Garantia: 12 Meses Descrição Tenha uma solução para o seu dia a dia sem deixar nada para trás com o Galaxy A12 da Samsung. Realize fotos especiais e únicas com o sistema de quatro câmeras na traseira, além de ser repleta em recursos.",1 TB,Sim,4,Não,,4G/LTE,Sim,20 - 9,,,,PowerVR GE8320,,Dezembro,2020,,One UI,48 Mpx/5 Mpx/2 Mpx/2 Mpx,1,f 2.2,10x,,,Sim,,,Sim,,,SM-A125M/DS,,,,680 MHz,Vermelho,,,,,,,,,,,,,
0,Celular Samsung ,https://produto.mercadolivre.com.br/MLB-1527361939-celular-samsung-_JM,Samsung,Galaxy A,A10s Duos,43991612422 GB,43991612422 GB,MicroSD,"6.2 """,HD+,720 px x 1520 px,PLS,Infinity-V Display,271 ppi,,Sim,Sim,Sim,168 g,156.9 mm x 75.8 mm x 7.8 mm,Micro USB,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Vivo,Sim,2,Nano-SIM,Não,Android,9.0 Pie,13 Mpx,1920 px x 1080 px,8 Mpx,f 1.8/f 2.4,1920 px x 1080 px,Não,4000 mAh,Polímero de lítio,Não,Não,,Não,Não,Não,IP68,MediaTek MT6762 Helio P22,"4x2 GHz Cortex-A53,4x1.5 GHz Cortex-A53",8,2 GHz,Sim,Sim,Não,Não,Não,LONDRINA - PARANÁ,512 GB,Sim,2,Não,,4G/LTE,Sim,19 - 9,,Não,,PowerVR GE8320,,Agosto,2019,10,One UI,13 Mpx/2 Mpx,1,f 2.0,4x,,,Sim,Não,,,MIUI 12,,,60 Hz,"LED flash,Autofocus,Touch focus,EIS,Face detection,Smile detection,HDR",,650 MHz,,,,,,,,,,,,,,
